"","X.3","X.2","X.1","X","React","Reward","keyResponse","Bank","Subnum","Sex","Race","Ethnicity","Bonus","Condition","OptimChoice","Trial","Block","SubjID"
"5914",5914,5914,2214,2214,571,300,3,5150,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",1,14,1,60
"5915",5915,5915,2215,2215,636,300,3,5450,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",1,15,1,60
"5916",5916,5916,2216,2216,749,500,1,5950,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",0,16,1,60
"5917",5917,5917,2217,2217,596,500,1,6450,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",0,17,1,60
"5918",5918,5918,2218,2218,979,500,1,6950,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",0,18,1,60
"5919",5919,5919,2219,2219,595,500,1,7450,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",0,19,1,60
"5920",5920,5920,2220,2220,750,0,1,7450,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",0,20,1,60
"5921",5921,5921,2221,2221,772,450,2,7900,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",0,21,1,60
"5922",5922,5922,2222,2222,454,450,2,8350,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",0,22,1,60
"5923",5923,5923,2223,2223,420,450,2,8800,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",0,23,1,60
"5924",5924,5924,2224,2224,606,450,2,9250,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",0,24,1,60
"5925",5925,5925,2225,2225,397,200,2,9450,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",0,25,1,60
"5926",5926,5926,2226,2226,398,500,1,9950,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",0,26,2,60
"5927",5927,5927,2227,2227,447,500,1,10450,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",0,27,2,60
"5928",5928,5928,2228,2228,590,500,1,10950,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",0,28,2,60
"5929",5929,5929,2229,2229,398,500,1,11450,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",0,29,2,60
"5930",5930,5930,2230,2230,439,250,4,11700,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",1,30,2,60
"5931",5931,5931,2231,2231,518,450,2,12150,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",0,31,2,60
"5932",5932,5932,2232,2232,567,450,2,12600,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",0,32,2,60
"5933",5933,5933,2233,2233,677,450,2,13050,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",0,33,2,60
"5934",5934,5934,2234,2234,445,450,2,13500,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",0,34,2,60
"5935",5935,5935,2235,2235,509,200,2,13700,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",0,35,2,60
"5936",5936,5936,2236,2236,-7040,0,1,13700,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",0,36,2,60
"5937",5937,5937,2237,2237,437,1300,3,15000,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",1,37,2,60
"5938",5938,5938,2238,2238,462,300,3,15300,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",1,38,2,60
"5939",5939,5939,2239,2239,678,250,4,15550,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",1,39,2,60
"5940",5940,5940,2240,2240,961,450,2,16000,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",0,40,2,60
"5941",5941,5941,2241,2241,375,300,3,16300,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",1,41,2,60
"5942",5942,5942,2242,2242,1389,500,1,16800,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",0,42,2,60
"5943",5943,5943,2243,2243,437,500,1,17300,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",0,43,2,60
"5944",5944,5944,2244,2244,750,500,1,17800,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",0,44,2,60
"5945",5945,5945,2245,2245,661,500,1,18300,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",0,45,2,60
"5946",5946,5946,2246,2246,357,300,3,18600,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",1,46,2,60
"5947",5947,5947,2247,2247,398,450,2,19050,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",0,47,2,60
"5948",5948,5948,2248,2248,420,250,4,19300,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",1,48,2,60
"5949",5949,5949,2249,2249,383,0,1,19300,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",0,49,2,60
"5950",5950,5950,2250,2250,359,450,2,19750,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",0,50,2,60
"5951",5951,5951,2251,2251,1263,450,2,20200,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",0,51,3,60
"5952",5952,5952,2252,2252,796,300,3,20500,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",1,52,3,60
"5953",5953,5953,2253,2253,524,200,2,20700,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",0,53,3,60
"5954",5954,5954,2254,2254,390,450,2,21150,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",0,54,3,60
"5955",5955,5955,2255,2255,415,500,1,21650,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",0,55,3,60
"5956",5956,5956,2256,2256,429,500,1,22150,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",0,56,3,60
"5957",5957,5957,2257,2257,1013,1500,4,23650,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",1,57,3,60
"5958",5958,5958,2258,2258,734,500,1,24150,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",0,58,3,60
"5959",5959,5959,2259,2259,469,500,1,24650,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",0,59,3,60
"5960",5960,5960,2260,2260,399,1300,3,25950,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",1,60,3,60
"5961",5961,5961,2261,2261,613,450,2,26400,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",0,61,3,60
"5962",5962,5962,2262,2262,486,250,4,26650,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",1,62,3,60
"5963",5963,5963,2263,2263,583,0,1,26650,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",0,63,3,60
"5964",5964,5964,2264,2264,1046,300,3,26950,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",1,64,3,60
"5965",5965,5965,2265,2265,341,450,2,27400,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",0,65,3,60
"5966",5966,5966,2266,2266,469,450,2,27850,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",0,66,3,60
"5967",5967,5967,2267,2267,3427,250,4,28100,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",1,67,3,60
"5968",5968,5968,2268,2268,869,500,1,28600,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",0,68,3,60
"5969",5969,5969,2269,2269,525,500,1,29100,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",0,69,3,60
"5970",5970,5970,2270,2270,547,500,1,29600,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",0,70,3,60
"5971",5971,5971,2271,2271,1696,500,1,30100,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",0,71,3,60
"5972",5972,5972,2272,2272,2733,0,1,30100,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",0,72,3,60
"5973",5973,5973,2273,2273,645,300,3,30400,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",1,73,3,60
"5974",5974,5974,2274,2274,1117,200,2,30600,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",0,74,3,60
"5975",5975,5975,2275,2275,30948,300,3,30900,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",1,75,3,60
"5976",5976,5976,2276,2276,-3997,450,2,31350,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",0,76,4,60
"5977",5977,5977,2277,2277,950,500,1,31850,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",0,77,4,60
"5978",5978,5978,2278,2278,734,250,4,32100,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",1,78,4,60
"5979",5979,5979,2279,2279,485,500,1,32600,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",0,79,4,60
"5980",5980,5980,2280,2280,8796,300,3,32900,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",1,80,4,60
"5981",5981,5981,2281,2281,7278,450,2,33350,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",0,81,4,60
"5982",5982,5982,2282,2282,531,500,1,33850,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",0,82,4,60
"5983",5983,5983,2283,2283,626,500,1,34350,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",0,83,4,60
"5984",5984,5984,2284,2284,766,250,4,34600,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",1,84,4,60
"5985",5985,5985,2285,2285,495,0,1,34600,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",0,85,4,60
"5986",5986,5986,2286,2286,435,1300,3,35900,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",1,86,4,60
"5987",5987,5987,2287,2287,524,300,3,36200,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",1,87,4,60
"5988",5988,5988,2288,2288,1126,450,2,36650,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",0,88,4,60
"5989",5989,5989,2289,2289,468,450,2,37100,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",0,89,4,60
"5990",5990,5990,2290,2290,2388,200,2,37300,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",0,90,4,60
"5991",5991,5991,2291,2291,654,300,3,37600,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",1,91,4,60
"5992",5992,5992,2292,2292,2917,1500,4,39100,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",1,92,4,60
"5993",5993,5993,2293,2293,781,250,4,39350,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",1,93,4,60
"5994",5994,5994,2294,2294,6661,500,1,39850,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",0,94,4,60
"5995",5995,5995,2295,2295,933,450,2,40300,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",0,95,4,60
"5996",5996,5996,2296,2296,725,300,3,40600,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",1,96,4,60
"5997",5997,5997,2297,2297,2210,300,3,40900,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",1,97,4,60
"5998",5998,5998,2298,2298,499,450,2,41350,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",0,98,4,60
"5999",5999,5999,2299,2299,502,500,1,41850,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",0,99,4,60
"6000",6000,6000,2300,2300,538,500,1,42350,1023,"Female","White","Not Hispanic or Latino",2.35,"Control",0,100,4,60
"6001",6001,6001,2301,2301,5116,250,4,250,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",1,1,1,61
"6002",6002,6002,2302,2302,2436,450,2,700,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",0,2,1,61
"6003",6003,6003,2303,2303,1470,250,4,950,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",1,3,1,61
"6004",6004,6004,2304,2304,653,300,3,1250,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",1,4,1,61
"6005",6005,6005,2305,2305,1245,500,1,1750,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",0,5,1,61
"6006",6006,6006,2306,2306,1245,500,1,2250,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",0,6,1,61
"6007",6007,6007,2307,2307,1266,500,1,2750,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",0,7,1,61
"6008",6008,6008,2308,2308,1487,500,1,3250,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",0,8,1,61
"6009",6009,6009,2309,2309,541,0,1,3250,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",0,9,1,61
"6010",6010,6010,2310,2310,1890,250,4,3500,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",1,10,1,61
"6011",6011,6011,2311,2311,933,450,2,3950,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",0,11,1,61
"6012",6012,6012,2312,2312,965,300,3,4250,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",1,12,1,61
"6013",6013,6013,2313,2313,446,500,1,4750,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",0,13,1,61
"6014",6014,6014,2314,2314,709,450,2,5200,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",0,14,1,61
"6015",6015,6015,2315,2315,876,500,1,5700,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",0,15,1,61
"6016",6016,6016,2316,2316,437,450,2,6150,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",0,16,1,61
"6017",6017,6017,2317,2317,324,300,3,6450,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",1,17,1,61
"6018",6018,6018,2318,2318,330,500,1,6950,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",0,18,1,61
"6019",6019,6019,2319,2319,324,300,3,7250,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",1,19,1,61
"6020",6020,6020,2320,2320,362,500,1,7750,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",0,20,1,61
"6021",6021,6021,2321,2321,566,1300,3,9050,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",1,21,1,61
"6022",6022,6022,2322,2322,981,200,2,9250,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",0,22,1,61
"6023",6023,6023,2323,2323,495,250,4,9500,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",1,23,1,61
"6024",6024,6024,2324,2324,323,300,3,9800,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",1,24,1,61
"6025",6025,6025,2325,2325,366,0,1,9800,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",0,25,1,61
"6026",6026,6026,2326,2326,316,300,3,10100,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",1,26,2,61
"6027",6027,6027,2327,2327,325,450,2,10550,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",0,27,2,61
"6028",6028,6028,2328,2328,365,300,3,10850,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",1,28,2,61
"6029",6029,6029,2329,2329,380,450,2,11300,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",0,29,2,61
"6030",6030,6030,2330,2330,372,300,3,11600,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",1,30,2,61
"6031",6031,6031,2331,2331,463,450,2,12050,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",0,31,2,61
"6032",6032,6032,2332,2332,285,500,1,12550,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",0,32,2,61
"6033",6033,6033,2333,2333,389,450,2,13000,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",0,33,2,61
"6034",6034,6034,2334,2334,334,500,1,13500,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",0,34,2,61
"6035",6035,6035,2335,2335,356,200,2,13700,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",0,35,2,61
"6036",6036,6036,2336,2336,533,1500,4,15200,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",1,36,2,61
"6037",6037,6037,2337,2337,558,1300,3,16500,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",1,37,2,61
"6038",6038,6038,2338,2338,349,250,4,16750,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",1,38,2,61
"6039",6039,6039,2339,2339,356,450,2,17200,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",0,39,2,61
"6040",6040,6040,2340,2340,621,450,2,17650,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",0,40,2,61
"6041",6041,6041,2341,2341,373,300,3,17950,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",1,41,2,61
"6042",6042,6042,2342,2342,509,250,4,18200,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",1,42,2,61
"6043",6043,6043,2343,2343,309,500,1,18700,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",0,43,2,61
"6044",6044,6044,2344,2344,341,450,2,19150,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",0,44,2,61
"6045",6045,6045,2345,2345,300,500,1,19650,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",0,45,2,61
"6046",6046,6046,2346,2346,692,450,2,20100,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",0,46,2,61
"6047",6047,6047,2347,2347,397,0,1,20100,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",0,47,2,61
"6048",6048,6048,2348,2348,482,300,3,20400,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",1,48,2,61
"6049",6049,6049,2349,2349,390,250,4,20650,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",1,49,2,61
"6050",6050,6050,2350,2350,1006,200,2,20850,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",0,50,2,61
"6051",6051,6051,2351,2351,332,300,3,21150,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",1,51,3,61
"6052",6052,6052,2352,2352,309,500,1,21650,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",0,52,3,61
"6053",6053,6053,2353,2353,324,250,4,21900,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",1,53,3,61
"6054",6054,6054,2354,2354,-171,500,1,22400,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",0,54,3,61
"6055",6055,6055,2355,2355,461,300,3,22700,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",1,55,3,61
"6056",6056,6056,2356,2356,763,450,2,23150,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",0,56,3,61
"6057",6057,6057,2357,2357,566,500,1,23650,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",0,57,3,61
"6058",6058,6058,2358,2358,739,1500,4,25150,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",1,58,3,61
"6059",6059,6059,2359,2359,396,250,4,25400,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",1,59,3,61
"6060",6060,6060,2360,2360,333,1300,3,26700,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",1,60,3,61
"6061",6061,6061,2361,2361,477,500,1,27200,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",0,61,3,61
"6062",6062,6062,2362,2362,404,0,1,27200,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",0,62,3,61
"6063",6063,6063,2363,2363,334,450,2,27650,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",0,63,3,61
"6064",6064,6064,2364,2364,308,300,3,27950,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",1,64,3,61
"6065",6065,6065,2365,2365,516,450,2,28400,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",0,65,3,61
"6066",6066,6066,2366,2366,470,250,4,28650,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",1,66,3,61
"6067",6067,6067,2367,2367,548,300,3,28950,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",1,67,3,61
"6068",6068,6068,2368,2368,317,500,1,29450,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",0,68,3,61
"6069",6069,6069,2369,2369,340,500,1,29950,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",0,69,3,61
"6070",6070,6070,2370,2370,1101,250,4,30200,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",1,70,3,61
"6071",6071,6071,2371,2371,356,500,1,30700,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",0,71,3,61
"6072",6072,6072,2372,2372,652,450,2,31150,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",0,72,3,61
"6073",6073,6073,2373,2373,599,500,1,31650,1024,"Female","Asian","Not Hispanic or Latino",3.7,"Control",0,73,3,61
